"","activity","gender","year","age_group","amount"
"6450","intellectual disability dual diagnosis team","Male",2012,"30–",44
"6451","intellectual disability dual diagnosis team","Male",2012,"35–",35
"6452","intellectual disability dual diagnosis team","Male",2012,"40–",35
"6453","intellectual disability dual diagnosis team","Male",2012,"40–",41
"6454","intellectual disability dual diagnosis team","Male",2012,"50–",32
"6455","intellectual disability dual diagnosis team","Male",2012,"60–",46
"6456","intellectual disability dual diagnosis team","Male",2012,"60–",26
"6457","intellectual disability dual diagnosis team","Male",2012,"65–",7
"6458","intellectual disability dual diagnosis team","Male",2012,"70–",2
"6459","intellectual disability dual diagnosis team","Male",2012,"75–",3
"6460","intellectual disability dual diagnosis team","Male",2012,"80–",1
"6461","intellectual disability dual diagnosis team","Male",2012,"85+",1
"6462","intellectual disability dual diagnosis team","Male",2012,"85+",0
"6463","intellectual disability dual diagnosis team","Female",2012,"0–",0
"6464","intellectual disability dual diagnosis team","Female",2012,"10–",0
"6465","intellectual disability dual diagnosis team","Female",2012,"15–",1
"6466","intellectual disability dual diagnosis team","Female",2012,"20–",24
"6467","intellectual disability dual diagnosis team","Female",2012,"25–",29
"6468","intellectual disability dual diagnosis team","Female",2012,"30–",29
"6469","intellectual disability dual diagnosis team","Female",2012,"35–",22
"6470","intellectual disability dual diagnosis team","Female",2012,"40–",28
"6471","intellectual disability dual diagnosis team","Female",2012,"40–",26
"6472","intellectual disability dual diagnosis team","Female",2012,"50–",24
"6473","intellectual disability dual diagnosis team","Female",2012,"60–",24
"6474","intellectual disability dual diagnosis team","Female",2012,"60–",21
"6475","intellectual disability dual diagnosis team","Female",2012,"65–",8
"6476","intellectual disability dual diagnosis team","Female",2012,"70–",1
"6477","intellectual disability dual diagnosis team","Female",2012,"75–",0
"6478","intellectual disability dual diagnosis team","Female",2012,"80–",0
"6479","intellectual disability dual diagnosis team","Female",2012,"85+",0
"6480","intellectual disability dual diagnosis team","Female",2012,"85+",0
"6481","specialty team","Male",2012,"0–",7
"6482","specialty team","Male",2012,"10–",31
"6483","specialty team","Male",2012,"15–",616
"6484","specialty team","Male",2012,"20–",939
"6485","specialty team","Male",2012,"25–",143
"6486","specialty team","Male",2012,"30–",41
"6487","specialty team","Male",2012,"35–",33
"6488","specialty team","Male",2012,"40–",30
"6489","specialty team","Male",2012,"40–",41
"6490","specialty team","Male",2012,"50–",20
"6491","specialty team","Male",2012,"60–",16
"6492","specialty team","Male",2012,"60–",4
"6493","specialty team","Male",2012,"65–",5
"6494","specialty team","Male",2012,"70–",4
"6495","specialty team","Male",2012,"75–",2
"6496","specialty team","Male",2012,"80–",0
"6497","specialty team","Male",2012,"85+",0
"6498","specialty team","Male",2012,"85+",0
"6499","specialty team","Female",2012,"0–",2
"6500","specialty team","Female",2012,"10–",16
"6501","specialty team","Female",2012,"15–",682
"6502","specialty team","Female",2012,"20–",1149
"6503","specialty team","Female",2012,"25–",98
"6504","specialty team","Female",2012,"30–",40
"6505","specialty team","Female",2012,"35–",34
"6506","specialty team","Female",2012,"40–",42
"6507","specialty team","Female",2012,"40–",38
"6508","specialty team","Female",2012,"50–",27
"6509","specialty team","Female",2012,"60–",12
"6510","specialty team","Female",2012,"60–",8
"6511","specialty team","Female",2012,"65–",11
"6512","specialty team","Female",2012,"70–",5
"6513","specialty team","Female",2012,"75–",1
"6514","specialty team","Female",2012,"80–",1
"6515","specialty team","Female",2012,"85+",1
"6516","specialty team","Female",2012,"85+",0
"6517","maternal mental health team","Male",2012,"0–",0
"6518","maternal mental health team","Male",2012,"10–",0
"6519","maternal mental health team","Male",2012,"15–",0
"6520","maternal mental health team","Male",2012,"20–",0
"6521","maternal mental health team","Male",2012,"25–",0
"6522","maternal mental health team","Male",2012,"30–",0
"6523","maternal mental health team","Male",2012,"35–",1
"6524","maternal mental health team","Male",2012,"40–",1
"6525","maternal mental health team","Male",2012,"40–",1
"6526","maternal mental health team","Male",2012,"50–",0
"6527","maternal mental health team","Male",2012,"60–",0
"6528","maternal mental health team","Male",2012,"60–",1
"6529","maternal mental health team","Male",2012,"65–",0
"6530","maternal mental health team","Male",2012,"70–",0
"6531","maternal mental health team","Male",2012,"75–",0
"6532","maternal mental health team","Male",2012,"80–",0
"6533","maternal mental health team","Male",2012,"85+",0
"6534","maternal mental health team","Male",2012,"85+",0
"6535","maternal mental health team","Female",2012,"0–",0
"6536","maternal mental health team","Female",2012,"10–",0
"6537","maternal mental health team","Female",2012,"15–",5
"6538","maternal mental health team","Female",2012,"20–",167
"6539","maternal mental health team","Female",2012,"25–",415
"6540","maternal mental health team","Female",2012,"30–",546
"6541","maternal mental health team","Female",2012,"35–",581
"6542","maternal mental health team","Female",2012,"40–",401
"6543","maternal mental health team","Female",2012,"40–",99
"6544","maternal mental health team","Female",2012,"50–",8
"6545","maternal mental health team","Female",2012,"60–",0
"6546","maternal mental health team","Female",2012,"60–",0
"6547","maternal mental health team","Female",2012,"65–",1
"6548","maternal mental health team","Female",2012,"70–",0
"6549","maternal mental health team","Female",2012,"75–",0
"6550","maternal mental health team","Female",2012,"80–",0
"6551","maternal mental health team","Female",2012,"85+",0
"6552","maternal mental health team","Female",2012,"85+",0
"6553","eating disorder team","Male",2012,"0–",0
"6554","eating disorder team","Male",2012,"10–",1
"6555","eating disorder team","Male",2012,"15–",10
"6556","eating disorder team","Male",2012,"20–",14
"6557","eating disorder team","Male",2012,"25–",8
"6558","eating disorder team","Male",2012,"30–",4
"6559","eating disorder team","Male",2012,"35–",2
"6560","eating disorder team","Male",2012,"40–",1
"6561","eating disorder team","Male",2012,"40–",3
"6562","eating disorder team","Male",2012,"50–",1
"6563","eating disorder team","Male",2012,"60–",0
"6564","eating disorder team","Male",2012,"60–",0
"6565","eating disorder team","Male",2012,"65–",0
"6566","eating disorder team","Male",2012,"70–",0
"6567","eating disorder team","Male",2012,"75–",0
"6568","eating disorder team","Male",2012,"80–",0
"6569","eating disorder team","Male",2012,"85+",0
"6570","eating disorder team","Male",2012,"85+",0
"6571","eating disorder team","Female",2012,"0–",0
"6572","eating disorder team","Female",2012,"10–",1
"6573","eating disorder team","Female",2012,"15–",89
"6574","eating disorder team","Female",2012,"20–",300
"6575","eating disorder team","Female",2012,"25–",204
"6576","eating disorder team","Female",2012,"30–",90
"6577","eating disorder team","Female",2012,"35–",56
"6578","eating disorder team","Female",2012,"40–",53
"6579","eating disorder team","Female",2012,"40–",32
"6580","eating disorder team","Female",2012,"50–",15
"6581","eating disorder team","Female",2012,"60–",17
"6582","eating disorder team","Female",2012,"60–",9
"6583","eating disorder team","Female",2012,"65–",6
"6584","eating disorder team","Female",2012,"70–",2
"6585","eating disorder team","Female",2012,"75–",0
"6586","eating disorder team","Female",2012,"80–",1
"6587","eating disorder team","Female",2012,"85+",0
"6588","eating disorder team","Female",2012,"85+",0
"6589","needs assessment and service coordination team","Male",2012,"0–",43
"6590","needs assessment and service coordination team","Male",2012,"10–",353
"6591","needs assessment and service coordination team","Male",2012,"15–",473
"6592","needs assessment and service coordination team","Male",2012,"20–",366
"6593","needs assessment and service coordination team","Male",2012,"25–",118
"6594","needs assessment and service coordination team","Male",2012,"30–",115
"6595","needs assessment and service coordination team","Male",2012,"35–",123
"6596","needs assessment and service coordination team","Male",2012,"40–",152
"6597","needs assessment and service coordination team","Male",2012,"40–",153
"6598","needs assessment and service coordination team","Male",2012,"50–",172
"6599","needs assessment and service coordination team","Male",2012,"60–",151
"6600","needs assessment and service coordination team","Male",2012,"60–",123
"6601","needs assessment and service coordination team","Male",2012,"65–",98
"6602","needs assessment and service coordination team","Male",2012,"70–",49
"6603","needs assessment and service coordination team","Male",2012,"75–",26
"6604","needs assessment and service coordination team","Male",2012,"80–",15
"6605","needs assessment and service coordination team","Male",2012,"85+",3
"6606","needs assessment and service coordination team","Male",2012,"85+",1
"6607","needs assessment and service coordination team","Female",2012,"0–",30
"6608","needs assessment and service coordination team","Female",2012,"10–",123
"6609","needs assessment and service coordination team","Female",2012,"15–",337
"6610","needs assessment and service coordination team","Female",2012,"20–",321
"6611","needs assessment and service coordination team","Female",2012,"25–",90
"6612","needs assessment and service coordination team","Female",2012,"30–",130
"6613","needs assessment and service coordination team","Female",2012,"35–",139
"6614","needs assessment and service coordination team","Female",2012,"40–",167
"6615","needs assessment and service coordination team","Female",2012,"40–",199
"6616","needs assessment and service coordination team","Female",2012,"50–",211
"6617","needs assessment and service coordination team","Female",2012,"60–",186
"6618","needs assessment and service coordination team","Female",2012,"60–",158
"6619","needs assessment and service coordination team","Female",2012,"65–",125
"6620","needs assessment and service coordination team","Female",2012,"70–",72
"6621","needs assessment and service coordination team","Female",2012,"75–",41
"6622","needs assessment and service coordination team","Female",2012,"80–",9
"6623","needs assessment and service coordination team","Female",2012,"85+",10
"6624","needs assessment and service coordination team","Female",2012,"85+",4
"6625","specialist psychotherapy team","Male",2012,"0–",0
